-8.931001e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
3.717850e-04 5.250398e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.184306e-03 2.652304e-04 -2.059010e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-7.038293e-04 2.981904e-04 -1.159094e-04 1.425361e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.759287e-04 4.025319e-04 4.360116e-04 -2.070215e-04 -1.963068e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.610329e-04 -4.297929e-04 -7.938952e-05 4.804265e-05 1.501716e-04 -3.214525e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.033335e-04 9.575497e-05 2.081275e-04 1.963972e-04 -1.543510e-04 -3.340434e-05 -4.567544e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.027618e-05 4.989479e-05 -1.044141e-04 6.152681e-05 -2.165585e-04 3.128834e-05 -2.737904e-05 1.401349e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan
3.390633e-04 -3.710767e-04 -5.136431e-05 -1.502775e-04 3.254511e-04 -5.155608e-05 6.785359e-05 -1.743792e-04 3.941595e-04 nan nan nan nan nan nan nan nan nan nan nan nan
-8.759611e-05 1.581623e-04 -2.861286e-04 8.010290e-05 1.214584e-04 -1.880189e-05 -2.456471e-04 1.173374e-04 8.080612e-05 -1.968164e-04 nan nan nan nan nan nan nan nan nan nan nan
-1.163647e-04 1.782382e-04 -3.448678e-05 -5.480977e-05 -9.632584e-06 -7.016689e-05 -2.402291e-04 -1.098700e-05 -1.658049e-04 7.255328e-05 1.325374e-04 nan nan nan nan nan nan nan nan nan nan
-6.875674e-05 -1.291856e-04 4.774295e-05 -1.254102e-04 -7.682436e-06 8.546978e-05 7.578540e-05 1.178104e-04 8.832480e-05 9.486015e-05 1.228789e-04 1.459018e-04 nan nan nan nan nan nan nan nan nan
1.154700e-04 9.551902e-05 2.051249e-05 3.916404e-06 5.862300e-05 -4.737380e-05 -2.293402e-05 1.376251e-04 4.440239e-05 1.871353e-05 2.404118e-04 -1.908283e-04 1.897749e-06 nan nan nan nan nan nan nan nan
-5.640525e-06 -6.321251e-05 -7.090243e-05 1.568220e-04 3.246482e-05 -1.080522e-04 -9.400268e-05 2.574715e-05 1.278848e-04 1.633667e-04 -4.818110e-05 -9.367123e-05 8.127162e-06 1.843741e-04 nan nan nan nan nan nan nan
-4.978677e-05 -4.699811e-05 -2.880020e-05 -8.990914e-05 -1.078159e-04 1.752711e-05 4.427700e-05 -1.808814e-04 -1.048996e-04 -7.016402e-05 -1.287107e-05 9.398100e-06 -7.067299e-05 -6.805380e-05 8.918654e-05 nan nan nan nan nan nan
-3.654921e-06 1.853989e-04 -1.776725e-06 5.861166e-05 3.428281e-05 -3.711611e-05 1.773278e-04 3.570600e-05 -6.916997e-05 -3.989905e-05 -5.912856e-05 1.565275e-04 -1.954376e-04 5.921334e-05 8.860107e-06 3.509019e-05 nan nan nan nan nan
3.029613e-05 -1.846620e-05 2.466194e-04 -4.641669e-05 -2.847360e-05 3.809298e-05 2.100548e-05 -6.811771e-05 7.262880e-05 -1.532070e-04 -7.402493e-05 -8.327359e-05 -1.916804e-05 2.648691e-05 -8.959714e-06 -3.300694e-05 -3.888966e-05 nan nan nan nan
1.197110e-04 -7.574983e-05 5.642120e-05 -8.252032e-05 -5.588003e-05 -9.864961e-05 -1.314665e-04 1.334813e-05 6.903789e-05 1.279639e-06 5.479485e-05 8.278155e-05 5.006991e-05 7.696872e-05 -8.408082e-05 -1.517389e-04 -1.250770e-04 -1.161872e-04 nan nan nan
1.361564e-05 -2.822763e-05 6.290528e-06 4.400095e-05 -7.032052e-05 -1.023181e-04 -1.223279e-06 2.264661e-05 8.691621e-06 -6.504169e-05 -7.989377e-05 2.836484e-05 -2.669994e-05 -1.052861e-04 9.684201e-05 -6.039033e-05 6.640362e-05 -8.878108e-05 -4.774002e-05 nan nan
2.907295e-06 -5.055963e-05 -4.499569e-05 4.496496e-05 -1.475631e-05 8.205704e-05 2.331299e-05 -1.244729e-04 6.735131e-06 -2.861086e-05 3.946133e-05 2.075031e-06 -1.030307e-05 -2.397345e-05 -1.535241e-04 6.830305e-05 -6.034545e-05 1.058453e-04 1.845643e-04 7.754983e-05 nan
-4.828441e-05 -5.460900e-05 -5.924720e-05 -2.846932e-05 1.451059e-05 9.715066e-05 -1.667722e-04 -1.323592e-04 -2.261692e-05 2.685253e-05 -2.078267e-05 -4.479521e-06 -3.368777e-05 -4.747989e-05 -1.553759e-04 1.360678e-04 -3.983988e-06 5.770118e-05 1.682643e-04 -3.930078e-05 -1.295377e-06
