-3.535193e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
4.371544e-03 -3.834932e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
3.430540e-03 -7.106198e-04 -1.002377e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
6.743674e-04 -9.957883e-05 -1.537441e-03 -1.328153e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
7.442239e-04 1.292905e-03 -2.207563e-03 -1.455563e-04 -1.922462e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-3.890516e-03 -1.218574e-03 -1.006186e-03 9.420717e-04 2.033609e-03 -7.945229e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-2.188645e-05 8.379076e-04 -7.839810e-04 6.068218e-04 -4.983975e-06 -8.406050e-04 6.160720e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.529559e-03 -4.018227e-04 -2.085251e-04 -3.261626e-04 -1.225123e-04 -4.056480e-04 6.008494e-05 2.756561e-04 nan nan nan nan nan nan nan nan nan nan nan nan nan
-7.852598e-04 -2.215836e-04 -6.330951e-05 2.050802e-04 -2.557495e-04 7.135965e-04 -3.249990e-04 -1.831510e-03 8.537798e-04 nan nan nan nan nan nan nan nan nan nan nan nan
-9.071160e-04 2.832734e-04 -3.274030e-04 9.779101e-05 9.128051e-05 7.213403e-05 -7.080268e-04 1.165749e-04 -1.333840e-05 2.399247e-04 nan nan nan nan nan nan nan nan nan nan nan
-5.360004e-04 -2.403094e-05 -9.599588e-04 -4.719593e-06 -2.035535e-04 -2.409669e-04 -1.156432e-04 3.332817e-04 4.629010e-04 -1.144377e-05 -1.678865e-04 nan nan nan nan nan nan nan nan nan nan
-2.642803e-04 -3.753316e-04 -4.732512e-04 -4.891038e-04 2.454155e-04 -1.214916e-04 3.807085e-04 -5.664243e-05 -1.568298e-05 5.443645e-04 -2.870452e-04 7.267440e-05 nan nan nan nan nan nan nan nan nan
-1.240755e-04 -3.404825e-04 1.867632e-05 1.370397e-04 -1.084311e-04 1.553014e-04 2.778279e-04 -2.462848e-04 -1.430298e-04 -3.009144e-04 4.503241e-04 3.580896e-04 -1.681108e-05 nan nan nan nan nan nan nan nan
-9.722483e-05 -7.552397e-04 -2.992845e-04 -2.457902e-04 3.624310e-04 1.953417e-04 -5.077045e-04 3.467666e-05 -6.478523e-05 9.645092e-05 2.282974e-04 -7.976568e-05 3.862429e-04 7.065959e-05 nan nan nan nan nan nan nan
-5.879537e-04 -2.805415e-04 -1.407339e-04 -7.043069e-05 -3.284967e-04 3.584783e-04 -1.904310e-04 -6.018111e-04 1.774056e-04 -2.634352e-04 -9.313789e-05 2.713338e-04 3.236266e-04 -4.116213e-04 4.436453e-04 nan nan nan nan nan nan
-1.253461e-04 -1.763989e-04 2.048491e-04 1.704842e-04 -6.092757e-04 -9.480710e-05 1.345658e-04 -1.982291e-04 -2.376794e-05 6.323017e-05 -2.573275e-04 2.441626e-04 -2.929727e-04 2.666429e-04 3.364264e-04 -5.908969e-04 nan nan nan nan nan
-1.729937e-04 1.600355e-04 8.164596e-06 6.446306e-04 -3.131810e-04 8.874571e-05 -3.640841e-04 -1.036219e-04 -1.194483e-05 1.162249e-04 3.288023e-05 1.207720e-04 8.683588e-07 -5.882699e-04 2.257186e-05 -3.967290e-04 -8.976116e-05 nan nan nan nan
-2.350429e-04 6.289627e-05 -2.988415e-04 -9.591117e-05 -1.082811e-04 -3.057706e-05 -6.465650e-06 -2.258482e-04 2.026330e-04 4.631324e-04 -2.337441e-04 3.313611e-04 1.512872e-04 -3.166195e-04 4.616834e-05 -4.243747e-04 -5.663565e-04 -3.396633e-05 nan nan nan
2.088278e-04 4.450354e-05 3.317562e-05 7.370611e-05 -4.792255e-04 4.301206e-04 2.097478e-04 -5.899094e-05 -1.964149e-04 2.887345e-05 -2.971952e-04 6.251411e-05 1.536106e-04 -2.023001e-04 2.034830e-04 -1.326728e-04 1.216338e-04 2.914440e-04 -1.339125e-04 nan nan
5.401085e-05 6.408930e-05 -2.131174e-04 3.333694e-05 -1.342177e-04 -3.876110e-05 9.988953e-05 -2.841760e-05 -2.675758e-04 -3.288389e-04 2.973847e-05 -9.133064e-05 1.205432e-05 -2.404717e-04 1.334769e-06 -3.120432e-04 -1.432347e-04 1.067623e-04 2.456723e-04 2.187976e-04 nan
-3.208252e-04 -4.862204e-05 -2.017754e-04 -1.551648e-04 3.946197e-05 8.064532e-05 4.843281e-05 6.039993e-05 1.110048e-04 -5.085632e-05 4.380885e-05 6.678055e-05 1.799457e-04 4.814376e-05 -2.362178e-04 -4.917316e-05 2.296481e-04 2.338292e-04 -2.217491e-04 1.240842e-05 1.742987e-04
